,comment,info
1094,"最近海外の映画をよく見ますが、黒人の人って差別されるどころかかなり格好いい役が多いですよね。白人とコンビになって活躍したりとか、チームのムードメーカーだったりとか。
あれは差別を隠すためのものだったのでしょうか？

私は映画のおかげで黒人を見ても悪いイメージを抱いたりしませんが、アメリカの人は映画を嘘臭いと思いながら見ているのでしょうか？",
1095,"日本は先入観や偏見がすごい国やからなぁ。黒人と付き合ってる事を注意する老人がいい例や。
少子高齢化が進んできてる今、海外からの永住者の
門扉を広げるべきやと思う。",
1096,"差別する奴はいるけど、１つの事例をハロー効果で拡大解釈すべきではないと思う。部○差別が今ゼロかって言ったらまだあるとしか言えないし。
自分がよく見るＪリーグでも黒人選手が差別されている様にはまったく見えない。それに混血の子供達が若年層の代表に入ってる。肌の色が影響しているとはみえない。いじめは0じゃないかもしれないけど、国際化が進んでる日本じゃ当たり前でしょう。",
1097,"日本は差別が多いというのは間違いない
黒人や東南アジア系の人が担当としてお客様につくと、日本人へ担当変更依頼される事が本当に多い。
言葉も実力も全く問題ないのに。
説明しても理解しない、理解しようとしない。
そんなのはお客様ではない。
同じ日本人として本当に恥ずかしい。",
1098,黒人さんに対して悪いイメージはありません。ただ、日本人でも体格がとても大きくてお顔立ちが強そうだと、だいたい小柄な日本人はちょっと怖いとかはあると思います。そういう意味で、外国人全般的に苦手だったりしますよね。嫌な気持ちにさせてしまっているなら私たちも気を付けなければいけませんが。。,
1099,差別というより外国人は恐がられる事はあると思うよ。黒人だからでは無くてね。田舎では同じ日本人でもよそ者に警戒する事あるし。と言うか黒人も日本人差別してるしお互い様な部分もあるでしょう。黒人だけが特別で差別されてる訳では無いのです。,
1100,"日本は昔から被差別部落問題があって、同じ民族内でも差別してた。海外では黒人差別、ユダヤ人差別、アジア人差別、と差別に無関係な人種・民族はいないと思います。だから差別を無くそうと頑張るより、差別されない環境選んで住んだ方が早いと思います。黒人が大半のアフリカ諸国で暮らした方が良いのでは？
黒人に対して差別感情無かったですが、コロナ禍の日本でマスクも付けずにデモした人たちを見て、こんな事するから嫌われて差別されるんだな〜と思いました。",
1101,"残念なことに差別のない国は存在しません。日本でも黒人に対する差別は間違いなくあり、黒人と日本人の間に出来たアスリートに対しては顕著にそれが現れます。
他の国と違うところを挙げるとしたらその事に対する自覚が恐ろしいくらい無いことです。
そして、それは差別ではないと最もらしい理由を並べ立てる姿は正しく差別してる人達がよくやることだとも気づいていません。",
1102,"黒人が日本で受ける人種差別と、
日本人がアメリカで受ける人種差別を比較すると、

圧倒的に日本人がアメリカで受ける人種差別のほうが酷いですよ。
例えば、トイレが使えなかったりします。
比較にならないくらい悪意のある酷いものです。

同列に語るのは、根本的におかしいです。",
1103,"日本の黒人差別は、戦前から根強くあり、インテリではない庶民の中に広がっていたようだ。
脱亜入欧の考え方もあって、日本の黒人差別は、アジア諸国の中でも特異な展開をしているようだ。
一方で、白人支配の西欧へのあこがれと白人崇拝の意識、他方で黄色人種としての劣等感、それらが自分たちより下に位置付けた黒人への差別意識を生んでいる。
江戸時代の百姓が、武士と部落民に対した時の位置づけと似ている。日本人にとって、白人は上、黒人は下、という明確な位置づけなのだ。主人に対する召使の立場と、奴隷の立場の違いと見ればよい。
戦後、アメリカに占領支配されることになり、文化的にもアメリカの植民地化することによって、この関係はさらに深化した。現在も、日々マスコミやネットによって白人崇拝と黒人差別は流布されている。",
1104,"差別は少ないと思う
難民こそ容易に受け入れていない日本だけど
外国人移住者数は世界第４位の日本

在日外国人の犯罪も増え、素行も悪い
一括りで自然と警戒させるのではないでしょうか",
1105,白人が黒人差別と騒いでいるが、その黒人は私たちのような黄色人種、ヒスパニックに対して差別をしているの知っているのかな？アメリカに在住の際、ベトナム人の漁師の網を切ったり、黄色人種の車を壊したり幾度と見ました。白人は全人種のトップだと勘違いしているのは間違いないが、黒人だけ差別で苦しんでいるといっているようで、全面的に応援はできない。,
1106,"さすがに時代が変わってるだろうけど、90年代ぐらいは逆に、「黒人（外国人）ならだれでもいいから付き合ってみたい！！」って日本人女性が湧いていたのよ。肌焼いてエスニック系のドレス着て、愛読書は山田詠美です、みたいな人が（山田詠美さんの小説は好きだけどさ）。で、そういう人たちが、日本人の女ならだれでもいいから寝てみたい、って男性にバンバンお持ち帰りされてたのね。上手く結婚できた人もいれば、レイプされて泣き寝入りの人も多かったんじゃないかな。
「肌の色は色素の違いに過ぎない」って言いきれちゃう記事の女性は素晴らしいと思うけど、「黒人の男と寝たい」は、「黒人は嫌い」の対極にある差別だからね。そういうおしゃれ感覚で付き合って苦労したりしないかな、って心配は、周りで結構してるんじゃないかな。",
1107,貴方は知らないのだろうが、黒人が黄色人種を差別している現実もある。この騒動に関していうなら、ジョージ・フロイド氏は数々の犯罪歴があり、あの動画も偽札を使った犯罪をしたので警察官に囲まれ、素直に従わず暴れたためだ。実際、警察官が殺された事件はいくらでもあるからね。「黒人差別」と煽り立てているが、氏を殺した警察官が黒人を差別していた事実が出ていない。,
1108,"黒人は犯罪のイメージがあるから保守的な日本人は避けると思う。その日本人に悪気はない。あと黒人でなくても外国人は文化の違いがあるから分かり合える為には障害が多い。真面目に働いていれば、周りも認めてくれる。
逆に私なんかは近所の黒人（女性）から避けられている。ちょっと寂しい。",
1109,"日本では黒人差別というより、外国人自体が少数ですし、珍しさや文化が全く違うため、1歩引くのは普通だと思います。
これをもって黒人差別だと主張するのは違うと思います。",
1110,"BuzzFeed、ハフポスト、Withnewsの朝日系ネットニュース３媒体が、必ず黒人差別の火の手を日本にもぶっ込んでくると思ったけど予想通りかw　ひとつの体験だけを例に、まるで日本全体が差別国家であるかのような印象操作はやめてください。

メディアとしても差別利権を拡大すると何かと美味しいのでしょうが、もうそういう手法は通用しません。どうせこの記事の英語版も配信して海外を焚きつけるのでしょうが、いいかげんにしてもらえますか？",
1111,"黒人だから...ではなく、外国人全般苦手と言うか、珍しいのだと思います。

白人の友人達もジロジロ見られたり、電車では避けられると言ってましたよ。

私達日本人も海外の外国人の少ない地域に行けば同様に扱われるでしょう",
1112,"狭い路地で前から黒人が歩いて来たら逃げたくなるよ。

それは仕方が無い事。黒人は異様に身体能力が高く、

もしも悪意のある黒人が相手なら喧嘩じゃ勝てない、逃げる事も出来ない、

出来る事なら遭遇したくはない相手である事は間違いない。

ただ、僕のこの感情は差別ではないと思う。怖いだけだ。

昔ならユダヤ人だからとか、そんなのとは違うと思うんだ。

だから例え、黒人は雇いたくないとか言う人が居たとしても、

それが差別なのか、恐怖から来るものなのかは微妙だよね。",
1113,"相変わらず「差別ネタ」で絶賛日本人への洗脳活動に余念がない反日朝日新聞系列のBuzzFeed Japan。
外国人が悪い事をしても「差別」で押し切って日本人を黙らせようとする。
そんな社会にしちゃいけない。
悪い事をしていたら外国人でもしっかり注意しましょう。
しっかり批判しましょう。
黙っているのが一番悪い。事なかれ主義の日本人の悪いところ。

それと移民はある意味間接的な侵略行為ととらえれる部分もある。
そういうのを理解しないで日本に勝手に押しかけてきて一方的にすべてこちらの言い分を受け入れろと主張する日本の平和を乱す外国人は日本にいらない。
自分の母国に帰って自由に暮らせばいいと思うよ！",
1114,"日本人なら、英語をしゃべれないから、避けたというケースもあると思うけど。
黒人より、アジア人に対する差別のほうが大きいそうですね、アメリカ。

それと、Twitterやフェイスブックでロマンス詐欺を働き逮捕された外国人は、ナイジェリアなどの黒人系。高齢者は、犯罪者とイメージがダブった可能性があります。",
1115,欧米ではアジア人を差別したり虐めたりするのは白人より黒人が多いと聞く。それが本当なら、この記事もそうだし、BLMに無意味に同調するアジア人は何と滑稽な存在だろうと思う。,
1116,"肌の色とは関係なく体臭のきつい人・香辛料の臭いがする人が偶然車内で出くわせばさりげなくよけます

大柄な男性に無神経に隣に座られると　体の一部が圧迫されたり密着されて不愉快なのでさっと立ちます

自分の行動に無神経な人の迷惑行為に対しては　こちらが黙ってよけるしか対応するすべがありませんから　それを差別と言われても困る",
1117,"黒人差別では無く、日本本来の日本人という種を守りたい行動なのだと思う。
自然界でも外来種とその土地の固有種があり、混血する事で固有種が失われるのと同じ考えがあるのだと。",
1118,"日本は基本的に差別主義が強い
それは間違いない

海外のルーツのある人はかなりの確率でいじめに遭うし
住んでる地域が理由で差別もされるし
基本的に「自分と違う＝敵」という意識が濃い

海外の少数民族は迫害を受けるが
日本の少数民族はその存在すら消されて今に至る",
1119,"やはり、法で守られるべき、
国際結婚がどれだけ大変か、同じ民族でも大変なのに覚悟の結婚だと言うことが分かります。

差別は無くならないならは、少しでも言葉や態度で変わるように努力すべき、白人の人たちです、オバマさんで少しは変わったと思ったのに、残念。",
1120,"第二の差別利権を作り上げようという意図を感じます。黒人の方もモンゴロイドである我々も単なるヒトであるとしか認識していない一般の人々が、すでに黒人差別として存在しているような表現はすべきではないと思います。
ただ、下世話な話ではありますが、男性器の大きさについてだけは悔しさにまみれた憧れはありますね（笑）。",
1121,"日本でも差別が有ると言いますが、アメリカに行くと黒人の方が日本人に差別をしています
私は何度もアメリカに旅行に行きましたが、ケーブルカーに乗って後ろのデッキに立っていると黒人の車掌が私達だけ車内に入れと語気強く言いました、ラスベガスの市内巡回バスの運転手もしかりで日本人の私達を差別しました。",
1122,個人的には知り合えたら普通に接することは出来ると思うが結婚して子供も見た目が黒人だとすると何をするにもいちいち外国人じゃなく日本人なんですよって説明しなくちゃだったりで苦労するかと思うと躊躇しますよね。日本人で名前の漢字が読みにくい場合の苦労とほぼ大差ないかもぐらいな感じですけど。,
1123,"根本的に日本で黒人差別が有るとは思えない。
しいて言えば「外国人慣れ」してない日本人が警戒するって話なら分かるけど。

もう３０年以上前の中学生の時にアメリカンスクールでバスケの試合をした時、黒人の先生が審判をしてて、中学英語では全く解らない英語を話し圧倒され「本当に肌が真っ黒なんだな」と思った事も有った。

今じゃ街中に出れば黒人を含む外国人なんて幾らでも居るので何とも思わないけどね。",
1124,"まあ、都会と違い外国へ出ない人だと見るよね島国だから。自意識過剰のような気がする。あと不法滞在者も多いし、何故か言う事聞かない暴れる奴多い。警察は取り締まりして当たり前。
外国出たら日本人もパスポート、IDを求められますし、聞かれますがそれを差別と思った事は一度も無い。",
1125,"日本でもまだ差別があります。
私の彼もアフリカ系黒人です。とても真面目な面があります。彼は日本人と直ぐに仲良くなりますが、中には六本木とかで日本人女性に乱暴したり薬を売る黒人もいます。誠実に振る舞う黒人が増えれば差別も少なくなるような気がします。黒人達、日本で真面目に頑張って差別意識を見返して下さい。",
1126,誤解しないで聞いてほしい、私から見たら黒人の男性は道で会うと怖く見えるんです。ものすごく迫力があるの。昨日も、あるお店で買い物していたら黒人の男性がいたんだけど歩いているだけで迫力がすごいの。これは差別ではないんです。黒人は周りから見るとすごく強く見えるって事を自覚してほしい。黒人だから差別されてるのではなく理解されてないだけなんです。,
1127,"有理さんは米国で黒人差別があることを知ってジョシュアさんとの結婚を選びました、米国での黒人差別は避けて通れません、のんびりとした生活を望むだけですと、投稿されていますが、それは無理です、黒人黄人との結婚、米国では絶好のターゲットだと思います。
日本でも黒人を見ると違和感を感じます差別ではありません、沖縄ではマーケットに黒人の子供をバギー載せて買い物に来ている方を見かけますが、見ればびっくりします私だけでしょうかね。",
1128,大袈裟に言うと日本人は根本的に外国人が嫌い、あるいは苦手となると思います。島国ゆえのことだと思いますが。今は30年くらい前に比べて当たり前のように外国人がいるので感覚が変わって来ているとは思いますが。差別を肯定するつもりはありませんが肌の色が違うだけって言う人、それ十分違いますから、嫌がったり、差別の対象となり得ることはある意味当たり前です。同じ日本人でもチビ、デブ、ハゲ、肌がカサカサなどでいじめられるんですから。,
1129,"安全面から言えば日本だよね。
日本女性と黒人男性の子供で大活躍している人達が沢山いるから、これからは嫌な思いをすることもあまりないのではないかな。世の中いろいろな人がいるので、人の目を気にしすぎないことも必要。",
1130,"コメント見ていて怖くなった。
日本とアメリカの差別は違う、日本はアメリカに比べて差別が少ない、日本は外国人に免疫がないから仕方ないなどありますが、そういう問題ではないです。
私自身差別意識が潜在的にはかなりある人間だと自覚はしている。
だけど、その裏では差別はなくさなければならない、絶対にしてはいけないと意識して生活している。
「外国人は異物だからしょうがないよね！」と言い切ってしまったら、アメリカの黒人差別より根深い問題になってくるのではないでしょうか？",
1131,"だけど、
日本では外国人と言うだけで得する事は他国より多いと思いますよ。
得した事は言わないからなぁ…
生物として、違いをチェックする事は自然な事だから、
それは、性( さが)として、普通の事だと聞いた。
現代社会で、生物としての否定か、人間は生物でないのか…",
1132,"黒人差別だの何人差別だのどうでもいい
容姿の差別や能力への差別が深刻だ
日本ではいじめがよく行われる
可愛いから苛められる。不細工だから苛められる
能力が低いから苛められる
これ全部差別じゃないですか？
このような差別は日本だけではな全世界で行われている
これらがある以上どこの国でもどこの土地でも差別はなくならない
なぜなら根本的な容姿の差別
能力による差別が行われるからだ",
1133,"電車で隣を避けるというのは人種差別ではなく英語が出来ず話しかけられても対応出来ないから避けてるだけだと思う。
そういう人は黒人に限らず白人でもアジア人でも同じ対応だから差別とは別の話。",
1134,人種差別を無くせと言う考えはまったくもって正しいが、宗教的理由で、白人の絶対的優位性、そして有色人種は悪魔と家族代々、全員で信じてきている人達もいるわけで、まあ哀れな人達だが、差別される立場だったら、その辺考えて行動するしかない。,
1135,日本の場合、白人が黒人にする差別とは違ったものなのだと思う。植民地の人を自国民扱いしたくらい寛容だ。日本人が差別というか、毛嫌いするのは、国籍、民族、肌の色なんかではなく、和を乱す者だと思う。特定国出身の方はルールを守らなかったり、ズルをするから嫌われてるんでしょう。あと、よそ者は最初冷たくされる傾向がある。肌の色はあまり関係ないのでは？そこに拘ることこそ差別をうむ。,
1136,"どこに行っても差別とか偏見とかはあるものです。
それを上手に避けながら生きていくのが人生。
人を変えることはできないのだから自分が変わるしかない。
日本が嫌なら他国へ住めばいい。",
1137,"差別するには歴史的背景が必要です。日本の庶民が黒人を知ったのは戦後しばらくしてからです。その頃黒人って歌手やアスリートが殆どだったでしょう。ある意味ヒーローの黒人しか知りません。元々差別する土壌がない。アメリカ人が差別してるとか奴隷の歴史があった程度の認識です。
昔黒人やターバンを巻いた外国人と電車で席が隣になり離れたことがあります。それは物理的に体臭がキツかったから。日本に馴染んでいない黒人の人に言いたい。毎日お風呂に入ってますか？服も毎日洗濯してますか？日本人は体臭を凄く気にします。差別を感じる前にまず日本人との違いを意識してるからて欲しい。郷に入れば郷に従えです。
黒人のテリトリーに日本人が入って言葉もカタコトならまずは警戒するでしょう？その程度です。警察だって仕事なのだから職質ぐらいします。毎日とか意味もなく連行されるならともかく・・・差別されてるではなく互いに歩み寄ろう！",
1138,"日本は肌の色差別はまだ比較的少ないでしょうが、最近は小学生でも金銭差別があるそうな。

こればっかりは、親の教育かなぁ。

子供の頃、近所ホワイト、ブラックのご家族が住んでいた。子供なので楽しければokベースで遊ぶ。
が、色々言う親御さんがいたのでしょう。
どちらも引っ越し族になってしまいました。

仲良かったのになぁと、子供の頃は全く理解できず。

肌の色や年齢や容姿、金銭。
影でコソコソ陰険はアジア人特有か？",
1139,"米軍基地が近いせいなのか
海外の方が多い地域に住んでいたけど
保育園のお散歩タイムの子供を見ていると、ごくごく普通に
黒人さんも含めいろいろな人種の子供が仲良くしていて
とてもほほえましい上に羨ましかった

黒人さんだからと言って、差別はしないけど
黒人さんって圧倒的に見なくて、接した経験がないから
いざ接する際には、かなり構えてしまう自分がいるので。

やっぱり
慣れって大切だと思う",
1140,"アメリカでも日本でも起きている？？
この記事は、あたかも全ての日本人が黒人差別しているかのように書いてるけれど一括りにするのはおかしい。悪意を感じます。

テニスプレイヤーの大坂なおみは父親が黒人だけれど多くの人が彼女の実力を認めているし憧れてる人もいると思う。個人的にはいくら相手の事が好きでも紛争問題がある国の人とは無理。これは国籍問わず同じ。",
1141,"米軍基地が近いせいなのか
海外の方が多い地域に住んでいたけど
保育園のお散歩タイムの子供を見ていると、ごくごく普通に
黒人さんも含めいろいろな人種の子供が仲良くしていて
とてもほほえましい上に羨ましかった

黒人さんだからと言って、差別はしないけど
黒人さんって圧倒的に見なくて、接した経験がないから
いざ接する際には、かなり構えてしまう自分がいるので。

やっぱり
慣れって大切だと思う",
1142,"日本のって、それ差別かな？？
アメリカでは「肌が黒い」ってだけで、本当に差別はあるんだろうけど、日本人で「肌が黒いから」って差別する人いるかな～？
ただ単に日本人って、黒人がいたら少し警戒する人もいるかもしれない。なんか怖い人かもしれないって思ってしまうことがあるかもしれない。それが、差別だと言われればそれまでだけど。でも中国人がいたら「ずうずうしそう」と思ってしまうのとおなじような感じがするけど・・・w",
1143,"日本では日本人かそれ以外かという見方の人がほとんどだと思う。
そして基本外国人が苦手、というか日本語しか喋れない人が外国人を避ける傾向はある。
それを差別と感じる人もいるのかもしれんね",
1144,"いきなり体中真っ黒な人が向こうから歩いてきたらビクってなる。
でもそれが悪いことだとは思わない。
そういうことの延長じゃないのかな？
俺はビクっとはなるけどそのあと石投げたりしないよ。
違う人種だからしゃーないじゃん。
他人種が現れたときにビクっとしないように訓練するつもりもない、ここ日本だし。",
1145,"日本で差別的な扱い(職務質問)を受けたしアメリカの生活に憧れてたので彼とそっちに行きます～
アメリカの黒人差別が思ってたより酷かったから日本に戻ります～

アメリカで黒人とアジア人の組み合わせんなんて恰好の的じゃん？
自分の勉強不足を棚に上げてアメリカへ移住してすぐに日本に逃げ帰って活動してる暇があるなら中東かアフリカに移住が良いと思うけどｗ",
1146,"日本で黒人が避けられるのは「見た目ゴツくて怖い」からだよ。
人種差別とか以前の話だ。日本人の893や輩の連中が避けられるのと同じだ。
ラッパーみたいなヒョロっとした感じの黒人は何とも思われないことが多い。
俺が運動する公園に黒人さんも来るが、避けられるのは俺も黒人さんも変わらない。
愛想が良い黒人さんの場合は人だかりがしていることすら多い。
また彼らは同じような外国人でつるむこと多く、これも日本人の
半グレチーマーヤンキー集団が避けられるのと同様に避けられる。

米国の事件を「人種差別」と考えるのは無理が有り過ぎる。
あれは凶悪犯罪者を制圧する過程で起きた単なる「事故」だ。
それに「人種差別のせいだ！」と逆レッテル貼って暴れてるだけだ。",
1147,"彼女は勘違いしている

欧米で差別されるのは
黒人じゃなく有色人種
つまり、白人以外全て差別の対象

かんがえ方は
白人か白人じゃないか
である

黒人の主人が心配と言う考え方が
自分が白人にでもなったかのような
差別的考え方

黄色人種であり
差別の対象であることを
理解するべきだ

差別を無くすのは
優しさや、正義じゃなくて
正しい知識と理解である",
1148,まるで常に黒人か弱者で、差別されている側のような論調に世界はなっているが、アジア人が黒人に差別をうける事も多々ある。ようは人種関係なく差別を無くそうという論調にしないと、黒人の人権が上がるだけで、人種差別を無くそうとはならない。,
1149,"日本の黒人差別は海外から輸入されたと思うよ。
もともと白人黒人に対し悪意のある差別をした、してたなんて話聞いたことないし。
当人たちは時流の問題にアンテナがたちなおさらだと思う。あと日本育ちの黒人がアメリカに行って
差別を受け日本に帰ってきてアメリカでの差別の
デモ活動したりしてるせいもある。",
1150,"外国人が持つ日本人＝侍、忍者のイメージの様に、日本人からすると黒人＝ギャング、スポーツ万能、スラム街という危険な人々というイメージがある。
肌の色で差別しているアメリカ人とは根本的な理由が違っていて、ニュースや映画などから刷り込まれた危険なイメージが原因。
これを改善するには、日本人と黒人が仲良くしている映画やドラマでも作るのが手っ取り早いのかもしれない。",
1151,"日本人は　欧米や一部のアジアの国とは違う。
その認識は
肌の色で黒人を下に見てるのではない。

驚き　異邦人　恐怖
真っ黒なら、慣れるまでかなり時間がかかる。

差別？
その黒人の態度が悪かったり
悪いこと平気でしたり
馴染む努力もなく態度が悪い
隣にいる日本人女性がうまく騙されてしまったのかも？
という印象を受けた時

差別ではなく　色メガネで見てしまうでしょう。

つまり　努力せず　礼儀をわきまえないと
恐怖　異邦人は　悪人かも？
に変わり　それに応じて
人それぞれ　それなりの
ネガティブな対応になるかも。

日本人は下に見たりはしないでしょう。
人格優先です。",
1152,"親から肌の黒い人と付き合っても、何なら男でも構わない。でも、kだけはやめてくれ、せめて結婚はやめて。と言われたことがある。
学生だったから親が差別するようなことを言うのに驚いたけど、今なら理由がよくわかる……。",
1153,"アメリカで経験したけど、日本人はまだイエローモンキー的な見方をする人もいれば
日本人であることが分かると好印象の場合もある。これはアジアン違いの差別なんだけどね。",
1154,差別はある。80代の両親は今でも「黒ンボ」とか言うし、40代の自分も心の中では、白人と比べると身構えているの自覚している。そんな自分は嫌いだし、自分が留学した時にアジア人差別されたから、顔には出さない自信があるけど、「ああ、黒人だ」って思う自分がいる。でも、黒人もアジア人差別するヤツ、いるけどな。日本人はついでに他のアジア人より優越感じているヤツ、いるだろ（自分かもしれん）。自分でもその都度自制するのが面倒だが、差別はいかん、となんども自分に言う。いつか自然に差別しなくなる自分や未来の子供達のために、オレはがんばるぞ。,
1155,いつも思うが、白人、黒人とかどうでも良い。そんな肌の色で判別する表現をすること自体がナンセンス。日本は見た目単一民族で差別も地域限定。正直、勝手に国際結婚して日本に持ち込んでこないで欲しいな。クリーンな考え方に余計な知識を刷り込まれると迷惑だ。それを考えるなら、日本にある部落差別や女性蔑視を先に解決したい。,
1156,"それを承知でお付き合いをし、結婚されたんですよね？
その価値観を世間に押し付け理解しろって、おかしくないですか？
日本人だって、差別の対象ですよ。
数十ヶ国旅をしたり、10年近く住んだ国もあります。
差別は散々受けてきましたよ。
だからと言って、それを理解して欲しいなんて微塵も思いません。
それが生まれた人種の宿命、地球上のルールなんだと思ってるからです。",
1157,"概ね言いたいことはわかります。
ただ、自転車で警官に止められるのは、日本の警察の通常運転です。夜に走ってると何度も止められますよ。これに関しては黒人に限ったことじゃないので人種差別関係ないよ、と言いたいですね。そもそも日本で黒人を差別する理由がないですから。白も黒も要するに「外人」でひとまとめです。",
1158,"差別は存在します。
動機が警戒心であったり、先入観であったりするんですが、全く差別意識のない人間は、存在しません。
それを、教育とか社会運動とか制度とかで、克服するんです。
こわがらなくて大丈夫…とか、見慣れない顔立ちだけど友だち…とか、一人ひとりについて克服していくんです。
欧米に暮らす日本人も同じです。",
1159,"日本での外国人の犯罪は多いのでそれは致し方ないと思う。
しかし、外国人は主張ばかりするが協調性に欠けるから警戒されても仕方がない。
それは差別ではない。",
1160,差別って、長年の文化の違い、環境の違いから発生するんだと思います。日本では、タトゥー入れてると敬遠されますし、鯨肉食べる民族は、野蛮って外国から言われます。基準なんて無いんだけど、感覚的に黒人は、怖く感じるんです。差別じゃなくて、怖いから、過剰反応します。やはり、その国の文化を尊重し他方がよいと感じます。多分、アフリカに住んだら、スタンダードですよ,
1161,"差別ではなく、外国人は好きじゃないってだけ。
アジアも、欧米も、黒人も、同じくらい好きじゃない。
マナー悪いし、タトゥー入れて温泉に入ってたりとか、
実際に外国人の犯罪は多いのが事実。
すんなり受け入れられないよ。

なんでも差別って言わないで欲しいし、
アメリカの差別と一緒にしないで欲しい。

日本人だって、世界では差別されてばかりです",
1162,"黒人差別ばかり取り上げるのは何故？
世界中で、色んな人種に対して、差別はあるんじゃないの？
黒人達の中で差別が無いような報道は変でしょ！
アメリカの報道見てると黒人や民主党支持者達の、白人に対する暴力や強奪は、酷すぎる。
小さな子達にも酷い暴力を振るってる。
アメリカが、ドンドン壊れて行ってる。
日本も、外国人をこれ以上、入国させないようにして欲しい。日本の治安が悪くなって行ってる。",
1163,"カトリーナでアメリカが大変な時期、スーパーから靴やTVを盗んでいた映像に映っていたのは黒人ばかりでした。先日のウォルマート略奪の映像で映っていたのは黒人の大集団でした。

歴史的な背景は解るんですが、一方的な被害者…とも思えないんですよね…。申し訳ないんだけど…。",
1164,差別の前に黒人の犯罪率が高いのは事実です。黒人の学歴が低いのも事実ですが、オバマ大統領や黒人でも芸能人は頑張ってます。差別、差別と言う前に、正しい生活をしましょう！小さい頃からの努力が必要です。,
1165,"自分の中の常識に当てはまらない時は、黒人だけでなく日々 障害者の方や身だしなみの問題で露骨に避ける人は多々います。
他人に優しくしたら事件に巻き込まれる世の中なんですよ。今は。

思いやりが返って勘違いも生む。
黒人を批判したおばーさんも何か思ってのことを言ったんだろうね？
そこですよね？
言われたけど、そうじゃないところまで言い返さないと！
人種差別は奥が深い問題なんです。
異国で暮らすには尚更だよね。。。",
1166,でかい黒人きたら、避けちゃう。かっこいいし何も差別してませんが、治安が悪い国などで怖い人も多いので、道を譲っているだけだと思います。ヨーロッパは特にですが、沢山の黒人の方、アジア人差別酷いですが、それはスルーですよね。アジア人は差別されたからといって無関係のNIKEなど襲撃してものを盗んだりとかしませんよ,
1167,"外国人は嫌い、一緒に仕事をした事がある
社長の前では真面目に仕事をして、社長が居なくなったら怠ける
注意をしたら「日本語分からない」と言い訳
日本人を舐めきっている態度
転職先で外国人と一緒の職場になっても関わらないようにしてた",
1168,"黒人はアフリカ系も北米も犯罪者のイメージがある
数十年日本の報道を見ていて白人より多いように感じる
ナイジェリア人とか悪い奴がすごい多いイメージ
差別ではない　仕方がない
例えば自分が外国に住んでいてその土地で日本人がたくさん犯罪犯して日本人が色眼鏡で見られても仕方ないと思う
だから俺は黒人をこれからも嫌う
良い奴にたくさん巡り会ったら変わるかもしれないが今は大嫌いである",
1169,"外国人に対する差別が無いとは言わん

けど個人的には外国人が困ってそうならグーグル翻訳を使って会話もするし可能な範囲で手助けをしてる

少なくとも私は黒人に対する嫌悪感を持ってない

凄い筋肉と足長の高身長を「羨ましい・・・」と思って見る事はあるけどね",
1170,黒人、白人とか、、どーでもいいんやけどね。日本人でも、墨あるから、って言うやつもいるし。。人間性だと思ってる。。黒人で罪犯したら、やっぱり、とか。。墨入れてら奴らでも、やっぱりか、ってなる。白人やから、何で？ってならないけど。。こんな事言ってたら差別なんて、無くならない。。どんな人種でも、人間性じゃない？肌の色だけで判断は、、違うと思う。,
1171,"なんか勘違いしてるけど日本ていうコミュニティに
外国人が入ってきたらまず見た目で警戒するに決まってる
逆に日本人が外国に行って結婚するとなれば当然同じ反応をされるだろう、誰だって知らない人は怖いし。それを差別と言うなら外国なんか行ってはいけない",
1172,"日本人は英語喋れない人多い(喋れなくても生活に困らない為)から無意識に避けてしまってることが多いと思う。
俺にも日本に暮らすアフリカンアメリカンの友人が3人居てその内2人は身体がデカいし
(190cm中盤くらい？)日本語が話せない。
彼らと街で遊んだりしてると「やっぱり少し怖がられてるな」という印象だけど、その理由は「黒人だから」というよりも「言葉が伝わらないしデカいから」っていう理由なのかも。と思っている。",
1173,"差別はしないよ。ただし、区別はするよ。
世界でも日本人は差別、区別されているのが現状です。見た目違うから違う目で見るでしょ。
人類皆兄弟は理想ですが、現実では永遠にないでしょうね。歴史を鑑みればお分かりの通り、人間は愚かです。",
1174,自転車の盗難の疑いは、人種うんぬんだけではないと思います。それと、ちょっと気になったのは、この女性は自分自身がアジア人として差別されたことはないのでしょうか。アジア人差別だって深刻な問題です。,
1175,差別はいけないと分かってはいるが、やはり黒人は怖い。真っ黒の人って怖い。何故なら、黒という色は圧迫感、そして圧力があるから。真夜中に見たら、怖い以外の何者でもない。目だけが白いなんて他は真っ黒だなんて怖すぎる。白人は良いけれど、黒人は夜中に見たら恐くて仕方ない。即逃げる。黒人とわざわざ結婚するなんてあり得ない。物好きとしか言いようがないし、家族にそんな希望があるなら、必ず断念させる。それが普通の日本人です。,
1176,ＴＶや動画でjapanすげーって外国人の印象操作番組やってるけど、外人に対面すると思わず下手に出たり親切になるのは島国で鎖国して異文化交流なかったDNAがさせてるだけ。基本島国根性の排他的な民族だと思うので慣れてくれば差別は表面化する。コロナで日本人の差別意識が強いの知れたよねーー,
1177,"差別なのかな？日本人のは、単に外国人だ！黒人さんだ！って距離を取るっていうのかな。知らないって事で距離を置いてるだけな気がする。
それを、差別と呼ぶならそうかもしれないけど。
でも、攻撃的には見ていないと思う。",
